gene study_attention
541468 4
23231 3
3631 2
84923 113
4905 1
22987 65
56890 12
151194 10
54873 11
3097 46
54886 6
2863 62
4744 21
333 1
54480 40
112398 1
11158 2
55854 9
8419 78
144100 3
83852 1
55900 3
79710 4
7260 1
4784 25
4598 7
3043 15
3141 47
51228 55
25770 10
338376 46
2625 20
26127 25
23011 1
347902 7
54757 92
162979 3
161145 15
3908 104
8737 8
9575 8
55795 4
23306 6
93323 5
1237 7
80199 3
27339 129
50632 27
3373 1
94134 4
115 38
55140 59
101059938 14
101059953 14
132884 2
58480 8
23213 16
5196 51
26511 12
90506 12
3422 35
25764 13
147687 8
11081 26
83607 18
2138 72
6909 12
55163 2
175 4
3608 1
84960 12
5034 45
2760 77
11067 18
22943 27
9533 20
255626 22
254427 34
4952 16
50848 2
64761 19
8945 12
1355 4
79641 69
10897 2
284443 3
84077 61
57677 6
10924 30
83639 15
115939 13
22864 2
2874 71
6638 1
8926 13
151835 3
23025 8
253769 4
6624 16
65117 3
79091 13
83891 42
164091 45
55869 1
2834 12
1607 28
93663 1
338699 1
386683 118
11080 9
10765 1
486 2
5987 13
4586 2
7913 18
356 2
7398 31
668 40
11234 77
55704 19
64147 38
8740 52
3765 52
6891 16
4728 27
51497 10
4237 100
117581 17
51249 4
57407 32
3177 1
1117 1
151531 1
10129 20
55213 1
140947 60
5100 3
29113 21
4677 4
284369 1
257397 1
8001 13
51105 10
11026 37
79070 17
2694 48
81889 1
56950 16
56478 11
57541 39
54434 7
285203 57
5521 9
148741 1
84893 27
9754 1
10771 2
11180 23
3479 14
6194 1
741 10
659 3
796 4
128674 5
6938 69
100505741 1
1447 1
5920 48
255374 2
2184 23
84284 29
64319 1
9019 4
2969 7
23255 6
51637 36
51131 31
57708 1
246778 31
784 7
54629 5
719 17
23516 51
54882 17
404734 2
56848 3
29882 3
6277 36
23676 8
257218 6
25984 1
635 2
114823 1
84258 16
1798 1
144717 19
10232 20
730755 29
85294 4
84667 22
163882 16
54883 531
254122 18
92092 7
55113 24
25940 16
84527 36
9422 88
51053 3
64848 3
81034 3
59286 134
93134 2
51693 1
22827 1
2027 9
84726 18
26168 19
5110 2
2995 26
825 4
6158 1
284058 63
115509 11
10750 37
23317 45
27350 3
55256 2
259287 1
84285 18
1490 6
7589 20
79023 18
79695 15
1054 11
388633 9
50619 1
84549 4
79890 16
9409 62
285093 30
1017 12
256329 33
11128 8
84790 44
10142 38
84639 9
122258 2
57649 43
10336 51
28966 1
56729 34
9258 4
152100 16
2932 3
7405 6
11140 2
6548 16
89765 20
5916 49
4701 6
30818 29
54544 2
3142 15
142680 83
9066 8
729 11
64776 352
9469 25
84874 115
6125 10
3295 38
25777 23
10165 11
11129 21
3952 13
30844 6
6374 5
7385 56
10495 1
8379 53
57198 91
23152 93
654254 1
57111 5
114876 16
5013 1
3162 29
116135 2
79148 30
7678 11
128853 144
64780 35
3868 1
22927 1
80742 13
137902 1
1070 3
9143 14
26033 35
25790 1
90 12
148398 78
23358 8
85439 15
7705 5
6919 23
57617 50
1808 10
280658 9
2623 44
2186 10
3212 22
79673 4
6748 20
6513 2
121214 37
352909 3
84243 32
5577 6
79178 1
4670 1
131965 12
375748 42
9681 15
2618 1
5245 18
2235 44
79969 17
3798 2
23387 30
6517 16
10534 2
2957 13
84922 15
728695 20
79825 51
11103 1
2589 4
6751 19
9669 25
6122 4
129642 1
78996 3
1017 2
55005 3
6164 14
8601 10
7266 7
11261 2
114836 55
23101 19
166012 9
8496 4
164832 2
79797 19
7360 14
7248 1
79905 65
26277 212
7130 6
54472 2
4790 21
340547 54
8473 10
1969 1
55238 1
23195 6
2214 75
57093 13
3508 7
6233 1
1636 5
11100 8
6135 1
4058 74
286514 1
83871 3
5829 38
51602 9
85438 1
10095 17
11135 74
26269 11
9921 12
7137 15
81555 17
10019 7
3449 21
6189 34
30837 2
285971 21
148811 5
23673 13
4287 44
10125 10
55388 15
57118 9
51291 20
3735 7
8372 67
8815 4
23504 28
4898 2
6580 4
5988 3
8834 6
6799 1
389289 88
1230 59
55676 19
64395 7
6326 420
6259 13
340578 1
80223 110
5055 4
116337 7
51253 33
4541 1
23627 9
50484 2
58476 1
11337 50
6238 1
7298 10
10243 6
285148 1
284114 3
9512 105
57101 14
51520 107
29997 22
321 1
7775 49
51379 1
399512 30
54596 32
10627 5
5424 1
284207 18
56135 8
65987 9
9515 2
599 1
115548 18
8705 1
10919 5
6714 62
7456 54
79784 2
7529 23
389384 126
3111 8
31 10
339366 2
7357 27
80196 4
400793 45
83861 1
81628 19
54961 29
23026 2
387885 63
55367 13
11259 47
80762 1
2982 2
5165 56
79944 27
117 3
55252 68
55205 4
79816 51
6908 10
84203 5
3133 88
27183 2
340307 7
1378 32
8892 3
374 4
256126 1
3987 20
5067 19
57099 2
152007 8
9221 8
3337 20
102724334 1
558 60
369 5
23139 16
4199 4
285489 36
7070 6
1687 70
5860 6
364 1
358 1
65263 48
5790 37
10229 2
5983 3
158427 1
50650 47
374768 6
23640 28
164127 27
79002 40
10739 5
65265 70
55602 1
5591 51
10075 22
123775 50
116362 58
84300 70
3192 3
23623 4
54915 4
374403 20
8031 2
8908 1
57336 9
4255 34
2559 4
4296 66
79616 1
9925 83
55066 31
440957 19
55593 29
55092 11
471 1
6184 1
3753 1
148014 1
4259 1
1080 73
9933 4
124540 66
10440 6
3590 12
57492 20
535 11
126299 20
29889 18
1379 2
170062 11
22832 2
29902 29
1465 5
90693 1
23556 58
2118 41
3104 1
10298 5
386617 41
5546 1
9414 12
8661 3
3835 36
10410 1
139793 17
85366 1
1875 13
84125 5
55761 55
92211 11
171023 63
6650 63
4033 4
10940 45
10992 2
4637 35
157313 4
1029 18
10179 39
10733 107
84105 6
53916 21
64446 6
392197 3
6503 27
387718 27
7707 49
9697 15
10175 12
170575 49
84929 2
26952 3
54491 11
22921 19
55092 46
10308 15
54908 8
51251 7
118812 1
4250 14
427 1
89872 1
84870 1
5829 3
10946 12
91408 1
51118 1
80328 56
26994 20
374875 39
401565 21
84804 15
79665 24
3824 131
84690 8
10126 78
284098 1
150472 25
55567 70
4886 12
117155 2
84460 17
150 11
374454 1
8320 5
5867 7
387032 7
4013 2
116254 12
7247 23
54482 15
92565 35
85437 26
285311 1
1553 4
405 18
10973 11
84465 59
54331 302
7976 32
6132 61
81873 59
56267 48
4673 2
7582 41
5639 8
9444 10
253832 44
6279 25
529 3
51646 1
824 24
91057 6
56165 5
5962 19
25819 12
91869 1
51177 5
11274 4
7284 5
401152 2
118812 5
3773 1
8467 10
65217 6
51567 6
9836 58
6150 22
5885 6
254225 1
86 1
8416 3
3556 1
1235 2
8732 321
3796 1
81894 5
94107 12
170622 1
203547 1
2307 6
23587 2
8120 1
501 1
728577 8
3887 25
4807 10
6489 152
442038 22
114884 25
9897 23
654 1
55102 24
147872 18
27346 3
255488 5
144577 21
29880 15
57620 1
10521 1
131076 22
23547 85
7082 23
147339 2
8226 101
10901 24
5308 1
84305 32
2677 6
2155 18
2730 6
64837 4
338 1
79991 37
57575 75
203286 2
83939 15
1238 5
23133 1
83884 1
8573 2
4332 15
114902 12
51586 28
124961 6
79582 33
84651 7
55160 2
79414 1
283464 15
7319 2
79026 159
7317 4
9702 1
84142 32
3187 3
27328 13
161742 11
84617 38
113828 4
6821 21
84966 74
144132 6
79156 7
81617 43
22846 26
6787 20
10296 11
10629 14
146225 42
3654 4
79187 2
1674 7
182 10
57571 16
57669 50
5480 1
7056 94
9113 31
145567 1
6427 1
6756 23
84364 6
79191 12
27092 99
3557 1
2645 46
4853 5
2719 38
2931 2
3635 30
5707 12
53833 1
190 49
60558 9
6143 46
55214 5
55300 13
83714 30
92140 30
27181 1
8662 1
10213 60
10127 1
55670 107
114882 3
11068 4
6696 45
2703 3
4791 9
79005 7
100534012 2
89866 58
79009 18
4637 2
345275 22
80032 5
3698 17
113746 118
1500 5
6627 9
93649 1
125958 4
10513 8
3730 10
10000 11
121643 3
55714 67
343702 2
3052 80
23220 8
51317 7
6619 13
66005 2
284297 2
55272 22
142684 38
57113 12
115265 81
10590 3
6727 26
8844 30
63923 1
10791 38
199834 1
4914 11
90639 5
79602 3
27190 4
7070 4
84529 36
168400 4
3936 147
23130 72
10655 22
65988 2
5204 21
23212 11
54407 2
10427 56
34 8
5197 6
374907 1
23205 44
79465 7
57116 35
55693 2
23043 111
79054 5
84287 3
22822 25
51430 4
6635 37
55672 1
8503 9
116064 18
25763 4
3882 2
7039 25
5576 4
78990 2
9820 57
1073 26
2827 2
10776 62
9294 7
10867 116
5889 17
64901 31
4359 37
92345 26
56259 1
5533 1883
10980 2
22909 112
212 43
7399 40
56889 12
9840 4
1998 30
8139 41
57175 21
89 4
55251 2
2931 9
8369 4
51204 88
56180 82
2168 9
721 135
100293534 1
5081 11
1429 35
55755 94
64324 4
23135 50
9892 5
53340 1
54433 6
81544 124
10981 66
192666 8
6387 5
54932 42
8673 2
84656 15
6749 63
54788 87
4116 51
10197 7
333929 1
55794 5
55507 8
10317 49
51433 6
79903 50
10481 74
645369 2
6160 2
1406 37
23644 31
2956 22
50649 32
9128 34
85460 367
5163 15
255057 3
6566 7
5553 33
8498 40
131890 14
55615 7
23608 6
6795 36
10204 3
91833 1
6121 22
93107 44
55325 9
146057 49
81537 8
124401 15
284695 5
55031 9
284257 33
90379 43
10262 5
152185 12
474381 7
83740 10
124912 2
54851 1
80176 9
22818 3
5770 197
10605 33
10616 29
10980 166
9236 13
644815 21
128387 5
84069 5
8529 129
2580 22
337960 41
9465 7
60492 10
7766 13
8398 7
147007 5
64207 3
6303 288
2100 2
80144 22
221143 8
54760 11
64147 26
3813 33
226 4
83447 13
57060 22
1991 33
6776 1
53917 14
80201 1
6284 3
92856 30
55660 1
340419 7
414062 11
6349 46
8452 1
56681 1
4976 36
27163 3
55298 17
53615 1
152110 11
3977 18
79902 2
653437 39
10221 95
286133 11
29789 1
84925 25
84376 1
5903 3
6670 62
84695 13
381 19
23514 8
161582 2
1392 1
10717 26
983 3
7566 8
51260 7
84268 5
3091 5
51230 1
91663 6
30 7
199777 38
23321 1
9168 1
26009 17
84310 5
92906 4
6198 1
3755 57
64400 1
9096 1
150209 6
4174 6
221061 10
84946 16
54834 8
6152 11
134864 13
55041 2
383 15
6237 18
120892 45
280636 2
387521 7
387522 3
64834 20
902 63
149111 612
7099 11
6846 13
128308 1
84284 7
51503 45
4706 3
92610 1
79836 44
85406 13
26248 5
2079 3
100526842 9
26227 39
5714 50
2885 1
10699 3
51129 3
145788 4
285025 42
8615 4
4485 57
84313 2
100526832 9
151230 12
5683 19
56934 51
7267 59
951 13
63891 2
1396 86
7553 3
259307 6
56954 2
53630 16
10190 24
11248 3
92737 2
4045 84
55885 10
84164 5
7862 26
126133 60
9499 21
162517 6
1820 9
144193 170
84908 14
114805 6
29947 5
27243 11
4233 10
26058 6
84072 127
282808 8
54957 1
6128 20
245930 3
116211 1
112802 10
55138 154
23478 1
55503 81
348303 32
10236 170
23378 23
57501 12
6709 3
4642 185
4824 11
883 1
1088 80
55111 2
51264 1
6440 3
9926 4
10329 2
54822 2
145264 22
5529 28
23400 72
3363 104
10783 1
65982 3
285613 2
4090 50
57536 26
140469 2
57508 4
55749 3
1571 17
57221 3
3572 2
8227 2
3605 2
149233 3
7204 141
255809 1
3236 7
2313 2
79827 380
55226 2
27445 25
25943 1
25874 34
2831 50
57688 16
590 65
2135 11
148 85
10128 22
6813 1
3751 3
56833 42
1810 1
1410 29
259266 1
55421 9
84085 3
84451 2
729515 17
57461 2
100534599 2
8763 4
51264 16
147660 3
122773 3
26505 5
388552 29
59274 98
5324 11
26610 1
8905 2
8741 4
2034 5
9739 8
29114 13
339761 40
9310 44
85365 26
54439 16
10001 20
93550 81
8607 183
3842 1
8970 1
6935 9
65057 1
100506144 12
83862 1
4281 9
80209 1
1158 2
55845 21
9844 13
23597 3
127845 1
123036 5
116154 87
5756 1
10376 25
23193 11
132660 2
3717 3
1659 9
28981 1
9188 19
81618 38
3430 1
6605 23
54469 2
84265 6
113179 17
4117 1
20 18
25998 17
8225 91
10426 18
57165 18
9241 48
2115 4
652 31
2246 21
7855 2
2997 24
152518 15
25865 2
2994 5
2619 69
22925 10
644041 8
10855 17
26528 2
7222 86
64756 5
23001 4
165140 6
25940 17
2319 7
7453 1
5612 31
139422 7
923 28
6227 1
7044 37
401265 13
9885 52
25924 1
134526 1
1588 1
56288 1
6780 26
29093 1
8428 1
3680 28
931 1
5912 32
81488 76
145781 11
100820829 31
8658 108
118426 39
27065 17
89780 6
57823 1
391211 30
55829 21
151242 4
613227 15
9530 36
220972 15
151613 34
64663 12
57683 31
4094 13
915 34
8290 42
11030 7
55841 64
1027 44
386674 35
80198 51
729873 1
414060 34
7089 20
170679 31
2670 169
10019 22
149175 2
6138 1
5151 14
7525 36
493 1
9584 20
492311 6
1029 93
51371 2
11142 1
55119 53
84645 1
8340 1
8576 25
55734 1
55252 15
10262 41
80135 14
2639 52
128344 22
1653 5
344191 3
81794 7
55930 34
83547 5
8867 1
481 1
157570 1
2841 81
7036 58
6404 2
25920 24
8270 4
440 1
5902 14
2740 46
24146 7
79777 1
54838 14
389874 21
57519 1
51207 12
81576 15
58494 134
8531 44
5664 6
51310 1
79875 49
90338 21
1544 20
9584 79
8476 15
10561 2
27336 31
8974 3
5160 29
131408 15
5810 3
91661 2
5261 13
2786 26
84321 20
80321 32
54386 15
79834 127
163351 26
5791 42
64754 1
85302 6
51263 53
51013 23
64067 2
729852 8
80308 24
157574 53
286006 23
6899 12
56849 2
57126 1
79068 17
10846 64
10002 6
653240 1
148156 9
8541 4
64288 3
56672 22
23008 24
394 98
10769 37
1814 6
93 36
8408 14
857 4
9688 105
27166 14
51015 3
5279 5
222546 1
9677 37
1104 2
1880 4
7165 1
6193 1
3956 95
9526 6
2267 3
81704 4
57730 2
5931 30
55026 22
80863 6
157567 62
6654 106
317749 1
28989 17
23517 14
93134 7
9703 1
59 23
3099 1
115948 11
79767 123
3933 17
84134 44
29980 4
79632 77
4986 25
9802 79
51569 1
54900 58
8228 88
2324 58
640 1
203427 63
55278 3
1604 35
340069 3
10367 5
51070 15
6271 3
122011 1
79639 1
5149 1
11325 64
4863 5
11170 2
54210 7
5719 7
1278 2
5594 1
23382 37
149499 44
5425 7
10497 31
139231 15
5534 2
57026 33
1806 1
3347 1
25850 45
23601 4
285220 1
10311 1
27252 17
283209 19
55646 2
6119 3
51071 42
2687 3
6345 40
387836 13
9950 1
7092 58
1876 5
221823 26
3033 6
5498 39
2026 2
51297 1
4684 74
480 5
3276 6
3802 21
80817 23
10881 60
284805 3
51422 14
51547 11
6147 20
93624 47
8928 1
144453 42
387893 4
404550 1
30813 18
8564 1
9247 484
5355 33
29095 11
54715 16
23211 4
10603 8
118424 1
9937 1
831 41
81603 100
117178 26
146556 46
717 24
23032 5
79098 328
51744 39
4267 1
57107 3
7174 10
2870 5
6625 5
2904 57
58160 23
79899 3
5934 91
5425 214
6430 22
2166 31
10094 1
57325 4
4286 4
4913 44
387849 7
134430 12
284391 16
2992 7
11142 7
150280 52
4246 17
9551 10
5079 1
2651 10
9119 2
83693 29
90317 2
6317 41
860 15
57511 2
4052 13
57707 4
9807 1
55915 57
402117 2
64895 2
84168 38
55916 29
84969 2
80228 1
2169 35
130940 9
4831 12
654364 57
51146 2
55106 3
7482 2
23395 1
775 56
2590 2
26270 4
148808 11
8994 18
4800 3
55534 13
129025 5
201516 19
6645 1
148870 16
9329 11
3597 5
4218 129
254263 1
51726 4
51112 37
7287 1
23768 34
109703458 10
100134934 2
51101 1
9093 57
6699 39
245806 9
140596 11
503618 66
286075 37
60386 123
25 87
121227 1
27249 7
10206 32
7268 313
3991 96
63875 55
64423 7
2204 2
2277 13
770 1
317 1
7020 11
10464 9
7373 20
6202 15
64798 20
8425 1
390327 22
54805 1
83658 20
22795 1
63939 68
51699 1
10492 6
9025 390
9278 628
5873 91
10658 19
2048 6
80022 1
64975 2
89953 32
9144 44
387923 80
57609 17
925 1
25902 1
23426 3
10644 133
25809 1
1028 10
63920 1
6878 2
55284 1
5208 3
3992 9
2695 6
6359 6
3772 5
94104 14
338323 307
157 3
84787 1
655 50
84904 80
6906 52
9733 73
84103 4
202134 1
57482 1
3093 22
9666 1
2039 29
9907 52
10793 25
4613 1
56243 1
85377 14
57624 2
51278 47
10536 1
259294 1
8407 16
8243 50
5504 51
51466 37
79175 11
6450 23
3167 10
10599 3
439 12
56136 1
4064 32
4291 1
23036 28
57482 44
92105 1
23418 1
51148 6
345643 10
26040 5
5701 53
7850 4
5161 24
29920 45
3642 29
51362 78
51255 24
79982 19
10249 1
27000 1
2869 51
90411 8
9369 9
5519 4
131578 18
8925 70
29911 1
138009 5
10870 1
11154 15
9982 2
55922 8
3309 15
79088 8
258 13
51700 2
1493 2
57157 4
3382 1
65993 3
53841 7
3185 4
347273 2
256586 23
10589 38
6050 33
55240 46
8021 25
4905 3
6786 6
9678 57
441024 1
199857 1
8854 21
153222 304
27306 26
65993 2
158326 1
79865 8
9380 8
2569 1
65123 3
196528 31
7353 10
4023 110
10523 6
22800 2
26224 48
7414 3
10007 1
54715 51
1777 4
729238 26
51025 1
5162 16
5890 4
5351 3
5192 17
22809 28
54502 15
5645 63
3339 23
731 79
23613 66
93487 3
149840 1
338699 58
55084 1
150248 19
3172 11
2669 8
11317 1
100287898 1
187 47
6356 64
1337 4
79871 11
7546 1
79805 12
91977 1
9519 24
10370 36
886 26
8704 49
114049 73
11221 7
22859 6
9087 17
81788 14
23524 26
9412 2
10660 8
80789 1
1033 20
80128 21
80975 1
64092 25
83853 112
51560 68
5238 8
5195 4
57542 6
9604 9
8537 18
124602 91
51304 15
9266 1
4589 3
27095 33
4504 3
56949 41
10164 1
92283 52
1632 31
23406 2
342527 7
5539 1
22827 12
84311 19
25961 53
23177 30
10150 49
10093 12
3763 27
124222 22
25980 8
140890 36
246181 3
79365 46
80320 160
26025 3
80152 41
64747 1
9703 6
79018 14
84152 15
79649 4
117159 13
26275 12
4358 29
25898 45
3886 42
5062 46
28952 1
3489 1
80146 1
23545 40
55112 41
129450 3
23277 88
6498 31
4248 1
113277 5
9997 4
1452 6
51324 540
3485 1
80004 29
151871 12
4436 66
9905 40
84553 2
60485 6
1002 3
6275 53
29989 9
5902 24
3382 56
54584 7
7168 1
941 3
3046 10
29766 1
51389 6
9026 6
51227 3
4646 31
728276 21
57085 1
8514 20
29127 1
3720 14
84952 2
56666 4
9482 14
3360 4
146779 5
8935 4
10612 12
284086 10
7423 23
27248 4
26260 28
83448 1
55711 50
27125 74
8454 66
5885 5
79954 1
23151 28
23370 19
27330 11
5638 117
29919 118
6996 176
642517 1
11160 33
54801 60
10959 117
55740 1
7404 14
91151 2
126074 49
153642 79
23367 3
55236 3
57650 138
55737 5
79735 37
9580 6
10036 2
2620 23
7186 1
1506 41
1466 1
25962 29
2882 12
10277 1
51104 20
1514 26
57505 6
1960 1
100533183 1
144347 210
411 21
83699 41
3861 353
54857 1
54478 133
10539 68
1397 12
10988 1
126859 4
55742 5
81543 1
58497 7
2735 4
23185 1
129138 12
4916 21
2665 2
51114 4
54839 145
29121 123
9915 26
285989 31
5930 13
90379 16
5037 1
727910 1
6884 22
339967 12
5784 1
2823 5
84166 190
5307 5
220108 3
79650 8
3762 17
3238 27
10780 141
64410 3
10767 4
56005 4
2189 9
1277 13
57037 2
57655 1
9552 6
84557 1
7431 26
56894 25
5877 29
51755 5
84320 3
201895 3
1186 24
10810 3
6484 4
54930 22
57282 1
170384 2
27106 1
3801 75
24138 1
2859 28
23324 1
57062 299
79033 1
3083 2
84181 3
3797 4
266812 13
83590 1
64220 13
5338 26
5214 30
10594 56
151987 7
170954 35
6280 8
9947 1
7122 26
11266 45
57642 1
54979 6
135892 3
64710 13
2475 10
65268 54
85395 13
51171 5
23046 10
1318 9
27129 1
990 65
5704 37
6344 27
23581 48
63035 23
5128 1
7128 4
1660 25
26291 57
29929 77
57148 17
146439 152
4150 1
29780 2
55500 22
65260 28
4603 7
65109 2
2290 40
3910 1
150350 6
50616 1
29984 1
146059 102
51334 36
57161 47
64744 1
8644 12
5575 88
64746 4
60496 256
51440 22
8034 29
80071 44
94031 11
9441 1
51540 1
3843 24
23521 33
348654 6
100130348 20
126695 50
282809 35
29767 3
9221 3
2525 26
80218 1
83595 23
390264 7
7450 40
11177 70
10659 6
440695 1
3273 4
3697 74
50 149
9145 4
9340 6
81533 10
84818 15
326 1
25945 111
3706 24
90075 73
10554 1
56850 3
57636 26
55568 13
131177 1
128876 41
11269 44
96459 90
200634 66
28973 12
11016 34
5705 26
124402 13
10214 41
54906 7
23138 85
57010 462
9934 27
79157 6
51138 1
1643 1
23506 29
58505 54
112755 3
5493 9
55697 1
5993 31
54715 15
54968 3
4815 12
6311 15
346673 1
29116 14
8924 1
29123 4
54827 1028
26135 82
342574 36
3801 35
3768 2
25902 99
55032 2
7915 12
151011 33
339403 4
55118 24
7871 17
3024 17
7008 1
142940 26
3914 53
54861 13
90485 3
222008 34
56940 2
534 15
7536 10
55758 8
2086 112
5078 10
147948 14
7022 5
90417 89
140801 11
100528030 2
10199 13
6718 2
4540 27
285590 8
7690 31
23142 2
3158 49
617 20
26071 3
126969 39
113791 4
79026 5
130074 9
30968 4
10293 8
8662 32
6769 2
575 3
643246 1
5596 1
865 8
130340 4
25996 1
55291 61
7443 28
54904 27
84894 2138
6202 5
5337 1
6904 4
5372 43
401546 25
49860 25
80264 16
6885 27
83605 1
10411 33
54769 20
284422 63
203562 20
3198 12
115727 4
1601 2
119016 47
388818 1
421 44
1731 1
1009 1
9021 4
348793 23
9071 1
7769 4
9320 41
66037 6
55051 20
56896 25
23192 1
133619 24
91683 24
79415 4
10668 14
4157 33
147658 5
4599 7
2810 1
63948 4
27012 2
10974 54
929 11
10422 4
3812 6
54658 102
23070 52
81844 21
4338 12
25821 8
26525 1
2328 1
143903 27
57589 2
125058 1
79897 45
23505 76
339287 3
254528 1
160335 5
11146 33
84280 27
51185 27
2664 3
255275 11
8508 13
55793 91
85450 1
51751 40
9609 1
137797 28
10312 169
1762 18
64077 2
2775 10
10443 70
27040 2
9716 1
3796 124
2074 1
5047 93
374655 52
54187 15
55713 3
196527 6
3608 4
4685 12
162972 32
338661 45
26108 1
705 12
79751 13
2550 3
6129 37
30851 1
222698 50
5711 62
9039 2
8565 135
23409 13
114800 37
84876 35
157697 44
23527 4
340602 20
10772 30
56342 2
692312 14
199692 4
1573 37
55775 7
55262 4
25950 16
10437 1
400745 1
1654 2
5592 5
57139 9
29927 61
8611 2
7097 2
10690 27
10808 1
4691 4
6009 30
55857 1
5463 16
5331 32
10623 86
5878 13
9274 10
136647 3
327 10
241 45
51163 79
81932 122
116987 14
4481 13
55011 36
354 57
6351 8
388372 6
6549 5
6175 1
26263 2
90416 71
126206 9
91442 5
29953 4
2643 7
8697 36
92312 4
968 27
1472 27
337880 1
10260 2
7681 4
90161 3
51108 25
151742 1
134121 2
79174 158
91653 36
4729 16
1804 5
22893 36
10223 1
134 2
2258 36
113146 52
129293 3
55239 14
10552 33
6874 17
3692 33
6472 26
25807 2
81619 34
10385 30
55127 48
169044 56
80012 47
3748 27
114801 1
9960 41
403244 87
55743 14
51660 10
29035 1
29903 110
7812 6
137682 25
6921 5
6208 2
7703 21
100526739 5
378708 5
56900 32
1521 7
3633 2
63894 7
153770 15
57222 13
641371 7
27289 1
116441 8
56134 64
5424 5
6430 39
9862 51
56311 3
160419 1
6403 1
5743 4
22901 23
9774 23
58533 5
7001 1
10978 18
83604 55
55454 40
55640 1
6191 2
8739 11
203068 21
3326 51
115024 6
113655 3
57591 2
3595 1
356 10
4507 8
83538 16
10290 5
3980 1
162239 48
6457 117
26020 2
9457 56
10782 15
26974 31
8647 9
4710 3
8910 41
79366 12
55778 33
55268 17
7572 15
158067 1
100526767 4
51652 1
917 12
196541 164
790 6
10641 11
4174 1
10090 10
4067 6
221079 7
6703 5
7752 20
387990 235
337876 8
51529 47
85865 73
23091 2
7447 1
55502 8
23011 1
5681 91
2801 1
283742 17
25797 2
259240 2
10490 2
3305 114
84961 38
169166 85
89876 1
10289 1
83451 34
6434 1
57105 14
4833 4
23095 21
944 96
54103 19
114793 3
89781 1
170958 33
284402 21
100130827 2
81569 7
10643 45
55636 9
84911 7
2186 92
2686 8
55258 17
3482 22
84987 12
9493 10
51763 3
8520 2
5090 33
57696 29
55080 19
25831 1
2649 11
51102 2
11070 3
57493 3
30827 6
84733 8
7706 1
2646 29
9758 4
23251 55
84687 2
54552 1
6228 1
7182 19
90362 2
11228 5
3104 2
136306 25
10580 3
57720 1
9443 78
6338 257
6228 1
5507 9
51361 14
284359 48
83694 3
23509 12
1131 23
5792 250
118430 29
5831 97
1654 1
9747 27
3164 3
8289 2
146705 22
3759 1
9421 133
254173 21
203260 63
8291 5
5794 8
117583 32
663 6
51248 5
25875 1
375484 1
284274 98
4071 155
5458 34
8567 2
27253 1
26156 70
348158 16
6444 12
9342 11
22999 5
554 14
10026 3
53942 1
22932 6
124925 4
57095 30
1793 43
545 7
2013 1
9317 10
11183 10
57576 1
440590 2
4141 37
221545 1
51003 68
81688 1
10912 30
55219 1
64062 1
389766 1
79809 44
11335 9
91624 60
768211 47
65009 1
29967 25
816 1
25766 11
26517 3
2150 79
5243 1
9315 5
10401 1
55627 42
2069 1
57333 1
50506 84
339829 30
8409 31
51347 14
1641 14
26112 1
94059 1
22985 3
79813 12
29841 158
7480 14
3856 4
8502 3
57048 16
124044 61
51091 5
79139 14
8085 5
253430 1
54960 12
11275 30
9766 29
388336 1
2532 5
5413 13
56103 1
26586 5
55020 1
1763 20
7157 16
23094 2
23155 3
5669 61
6294 22
9674 76
85458 62
64285 1
114898 18
29844 1
8858 8
388135 27
8872 3
10559 3
79912 2
7318 1
5625 3
3696 15
10886 3
84466 22
54762 56
7168 5
50511 121
594855 55
11232 8
528 4
570 4
5257 6
25776 1
25988 1
9726 5
7177 40
56139 1
161424 51
10528 4
705 11
128346 1
29995 11
81888 32
5584 56
1509 21
153129 9
4204 104
55346 13
9091 1
51004 140
169841 1
133418 2
79135 25
1933 8
55755 69
339745 28
7064 92
2638 1
284361 2
3921 2
1591 7
1006 2
56475 31
253738 71
5626 27
9567 7
9717 12
9631 1
374659 21
115584 9
4501 3
583 21
5303 60
79925 227
80726 1
27033 10
10160 17
8786 24
80774 4
728113 32
114990 5
22835 5
8930 1
2791 18
11198 4
10808 170
6508 6
6833 1
10421 3
138639 18
116540 29
10878 1
4681 1
100532736 3
7484 1
55663 1
8462 1
7478 30
369 1
2023 9
10908 4
80331 9
10850 5
7283 30
3953 12
92521 14
4948 9
115207 1
9810 17
847 30
3297 42
51314 9
3713 141
10473 20
80352 2
54462 33
26145 12
8330 125
8332 31
8336 1
8329 7
8969 16
5127 15
4008 25
8674 2
55057 45
3371 24
533 24
5700 8
10962 2
23005 10
56344 73
1280 11
153579 5
64146 1
158 22
80010 9
112752 15
2531 47
154075 13
2782 35
348262 34
54550 2
4825 14
57673 10
5718 13
56138 33
23191 6
9625 24
57185 5
26469 1
117531 6
10517 64
127933 1
29959 5
89853 4
5595 1
54993 1
169966 2
51222 19
11059 70
22996 1
2642 10
30845 1
7390 1
57504 6
5613 45
105375355 11
2044 211
494115 6
84769 17
9330 19
79188 33
5155 3
200895 28
10992 30
2302 1
7711 5
54496 4
23186 15
146223 88
4137 39
2792 31
170302 130
79443 9
51699 1
4524 24
4059 1
10215 4
337978 25
55863 16
2103 29
1936 27
3075 199
84688 68
54475 15
64174 48
54937 1
100526761 9
54463 10
1836 60
151258 56
51606 29
55257 48
80345 10
80224 2
890 34
4792 24
3437 1
55616 39
51741 17
8434 13
23221 14
7416 20
200081 2
57187 6
9368 22
31 19
